11,"round8","Regional B","Biology","What is the common name for the part of a compound light microscope that functions to converge a light source so that it passes through the specimen:","Condenser"
12,"round8","Regional B","Astronomy","Because of precession, the celestial pole traces out a complete circle on the sky about every:\nW) 26,000 years \nX) 12,000 years \nY) 6,000 years \nZ) 600 years","W)  26,000 Years"
12,"round8","Regional B","Astronomy","The ecliptic is:\nW) the line that divides the sky into the northern half and the southern half \nX) the Sun's apparent path across the celestial sphere \nY) the point directly overhead \nZ) the line on the celestial sphere directly above the celestial equator","X)  the Sun's Apparent Path Across the Celestial Sphere"
13,"round8","Regional B","Math","If the universal set is represented by the numbers 1, 2, 3, 4, 5, 6, 7, and set A is represented by the numbers 1, 2, 3; se t B by the numbers 3, 4, 5, 6; and set C by the numbers 2, 3, 4, then what set is represented by the union of sets A and B?","1, 2, 3, 4, 5, 6"
13,"round8","Regional B","Math","In the US Senate, Senator Bill receive d four-sixths of the votes, Senator \nGeorge received two- tenths of the votes, and Senator Mary received the remaining votes. If 48 votes were cast for Senator Mary, ho w many votes did Senator Bill receive?","240"
14,"round8","Regional B","Earth Science","Which of the following make up approximately 80% of all magma erupted by volcanoes on Earth:\nW) andesitic \nX) rhyolitic \nY) basaltic \nZ) andesitic and rhyolitic","Y)  Basaltic\n(Solution: Andesitic and Rhyolitic 10% Each)"
14,"round8","Regional B","Earth Science","A mixture of molten rock, su spended mineral grains, and dissolved gasses that forms in the crust or mantle when temperatures are sufficiently high, is a definition of what?","Magma"
15,"round8","Regional B","General Science","Which of the following is an example of a modular organism that grows by producing additional units of body construction that are very similar to the units of which it is already composed:\nW) sea sponge \nX) cockroach \nY) spider \nZ) turtle","W)  Sea Sponge"
15,"round8","Regional B","General Science","A widely used dental amalgam is formed by reacting metallic mercury with an alloy consisting primarily of which 2 metals?","Silver and Tin"
16,"round8","Regional B","Computer Science","Which of the following is TRUE about resolution:\nW) printed images resolve with dots per inch and displayed images resolve with pixels \nX) printed images resolve with dots per inch and displayed images resolve with dots per inch \nY) printed images resolve with pixels and displayed images resolv e with dots per inch \nZ) printed images resolve with pixels and displayed images resolve with pixels","W)  Printed Images Resolve With Dots Per Inch and Displayed \nImages Resolve With Pixels"
16,"round8","Regional B","Computer Science","Fonts that are digital representations of fonts that are not scalable are called:\nW) bitmap fonts \nX) outline fonts \nY) TrueType fonts \nZ) vector fonts","W)  Bitmap Fonts"
17,"round8","Regional B","Physics","What scientist was th e first to propose that in the absence of air resistance, all objects fall with the same constant acceleration?","Galileo ^"
17,"round8","Regional B","Physics","If a piano string is 1.6 meters long and has a fundamental frequency of 320 Hertz, what is the wavelengt h, in meters, of the fundamental?","3.2\n(Solution:  Wavelength = 2l;   = (2)(1.6) = 3.2 Meters)"
18,"round8","Regional B","Chemistry","Which of the following is considered a nonpolar molecule:\nW) H^2S \nX) NH^3\nY) NO^2\nZ) BeH^2","Z)  Beh\n^2"
18,"round8","Regional B","Chemistry","What general term describes a substance whose electrons are all spin-paired and that are weak ly repelled by magnetic fields?","Diamagnetic"
19,"round8","Regional B","Biology","What is the name for the group of muscles that stabilize the shoulder joint by holding the head of the humerus in its socket?","Rotator Cuff"
19,"round8","Regional B","Biology","The “one gene one enzyme” rule proposed by Beadle and Tatum was mostly based upon their work with what genus of organisms?","Neurospora"
20,"round8","Regional B","Math","An arc of length 2π is cut off by a central angle of π4 radians. What isthe radius of the circle?","8\n(Solution:  R = S/ α;  = 2π / (π/4);  = 8)"
20,"round8","Regional B","Math","Simplify the following equation: 9x+9 − 4x+ 4","X+1  (Accept:   1) + X"
21,"round8","Regional B","Earth Science","Which of the following types of plutons is a cylindrical conduit of igneous rock below a volcanic vent:\nW) laccolith \nX) dike \nY) volcanic stock \nZ) volcanic pipe","Z)  Volcanic Pipe"
21,"round8","Regional B","Earth Science","Trellis drainage patterns ar e most likely to form on:\nW) coastal plains \nX) folded terrains \nY) glacial outwash \nZ) permafrost","X)  Folded Terrains"
22,"round8","Regional B","General Science","What contemporary of Auto lycus wrote a set of thirteen books titled “Elements”, which remains among the mo st studied works in human thought and was a culmination of classical geometry?","Euclid"
22,"round8","Regional B","General Science","In the tempering of steel, the slower the hot steel cools in the quenching process:\nW) the softer its core and the less the outer hardness penetrates \nX) the softer its core and the more the outer hardness penetrates \nY) the harder its core and the less the outer hardness penetrates \nZ) the harder its core and the more the outer hardness penetrates","W)  the Softer Its Core and the Less the Outer Hardness \nPenetrates"
23,"round8","Regional B","Physics","Which of the following explains why a sailboat can sail into the wind:\nW) Archimedes' Principle \nX) Bernoulli's Law \nY) Pascal's Law \nZ) Reynolds' Numbers","X)  Bernoulli's Law"
23,"round8","Regional B","Physics","If the resolution of the human eye is about 0.1 millimeter and the resolution of a light microscope is about 2,000 angstroms, what is the approximate useful magnification of a human eye combined with a light microscope:\nW) 250 times \nX) 500 times \nY) 1,000 times \nZ) 2,000 times","X)  500 Times"
24,"round8","Regional B","Chemistry","Liver enzymes oxidize ethanol to:\nW) methanol \nX) formaldehyde \nY) oxalic acid \nZ) acetaldehyde","Z)   Acetaldehyde"
24,"round8","Regional B","Chemistry","Which of the gas laws descri bes how the volume of a gas is affected by changes in pressure, temperature, and amount?","Ideal Gas Law"
25,"round8","Regional B","Biology","In bacterial transference of genes, what is the term for when naked \nDNA enters the cell from the surroundings:","Transduction"
25,"round8","Regional B","Biology","Which of the following is the type of plant leaf that lacks a palisade and spongy mesophyll:\nW) common crabgrass \nX) dandelion \nY) apple tree \nZ) lotus plant","W)  Common Crabgrass"
1,"round9","Regional B","Chemistry","The so-called d-block elements of the periodic table constitute the:\nW) lanthanide and actinide series \nX) transition metals \nY) group 3A to 8A elements \nZ) group 1A and 2A elements","X)  Transition Metals"
1,"round9","Regional B","Chemistry","In any order, give the full names of any 4 metalloids:","Boron;  Silicon;  Germanium;  Arsenic;  Antimony;  Tellurium; \nAstatine"
2,"round9","Regional B","Physics","What is the most common term used to describe the velocity equal to the average velocity in the limit that the measurement time period approaches zero?","Instantaneous Velocity"
2,"round9","Regional B","Physics","How long will it take a squirrel to run straight down a tree trunk 18 meters long if it accelerates from a stop at 4 meters/sec ^2?","3 Seconds\n(Solution:  T = √2∆x/a = √9 = 3)"
3,"round9","Regional B","Biology","What gland in humans is the primary producer of melatonin?","Pineal Gland"
3,"round9","Regional B","Biology","An example of negative feedback control is when:\nW) thyroid hormone interrupts the stimulation of the thyroid by TSH \nX) the initial enzyme of a metabo lic pathway inhibits a later reaction \nY) FSH inhibits progesterone production by the corpus luteum \nZ) the initial product of a metabolic pathway inhibits the next reaction","W)  Thyroid Hormone Interrupts the Stimulation of the \nThyroid by Tsh"
4,"round9","Regional B","Astronomy","According to Kepler's second Law of planetary motion, in which season in North America does the Earth currently move the fastest in its orbit about the Sun?","Winter"
4,"round9","Regional B","Astronomy","What is the brightest star in the Northern sky?","Arcturus  (Accept:  Alpha Boôtes)"
5,"round9","Regional B","Math","What is the most common name for the theorem proved by Gauss which states that “every polynomial of degree n ≥ 1 with real or complex coefficients has n real or complex roots”?","The Fundamenta L Theorem of Algebra"
5,"round9","Regional B","Math","Simplify the following fractional radi cand to an expression that has thelowest whole number radicand: 32","1\n3 6"
6,"round9","Regional B","Earth Science","Which body wave can travel at th e greatest velocity of all the seismic waves?","P-Waves  (Accept:  Primary Wave or Compression/expansion \nWaves)"
6,"round9","Regional B","Earth Science","The earth's outer core is interpreted to be liquid because:\nW) S-waves don't travel through liquid \nX) S-waves are faster than P-waves \nY) S-waves don't travel through gases \nZ) P-waves don't travel through liquids","W)  S-Waves Don't Travel Through Liquid"
7,"round9","Regional B","General Science","If you need to measure 100 milliliters in an Erlenmeyer flask that has a stated volume of 100 ml but has no calibration lines, typically the stated volume will approximately fill to:\nW) the top rim of the flask \nX) where the neck attaches to the flask \nY) 1 centimeter below the where the neck attaches to the flask \nZ) there is no safe way to approximate 100 ml in such a flask","X)  Where the Neck Attaches to the Flask"
7,"round9","Regional B","General Science","The ratio of total leaf su rface area to the total ground surface area covered by the l eaves is know as what?","Leaf Area Index  (Accept:  Lai)"
8,"round9","Regional B","Computer Science","Which of the following best describes a router:\nW) segments an existing network \nX) provides the network address for the PC \nY) manages traffic on the network by filtering data \nZ) controls the flow of data be tween 2 or more separate networks","Z)  Controls the Flow of Data Between 2 or More Separate \nNetworks\n(Solution:  W & Y = Bridge;  X = Nic)"
8,"round9","Regional B","Computer Science","A network technology based on transferring data in cells or packets, what does the acronym ATM stand for?","Asynchronous Transfer M Ode  (Do Not Accept:  Automated \nTeller Machine)"
9,"round9","Regional B","Chemistry","One standard atmosphere of pressure is equal to how many \nPascals:\nW) 760 \nX) 1,325 \nY) 10,325 \nZ) 101,325","Z)  101,325"
